GeneID	SRR11517750	SRR11517751	SRR11517752	SRR11517753	SRR11517754	SRR11517755
11079	7.71027344510623	6.49969270666288	6.22120643734717	6.27695338450529	6.26886707903913	6.18802363087347
5192	4.20704841893185	3.80644370791371	3.63151815558099	2.72995928675971	3.18214357214157	2.88890672837193
55229	-2.13479186939084	0.24846403700042	0.511824899863858	-1.73454697183567	0.616609761140863	-1.69727691787335
63976	0.00566408462862999	-0.204463709196014	-0.538412496599096	0.871344936946043	0.747027209580203	0.52377238307233
27237	4.3234892150838	2.86185029215956	2.83594785305853	2.88017607281225	2.95809646361525	2.57412041297993
1953	2.8507597074116	2.62039612964226	2.40512277398585	1.89617377030666	1.83355835329719	1.60930843458949
127262	6.0657398334878	4.64581325499846	4.51148472191379	5.0279086389538	4.95331504327122	4.97109630664613
49856	4.83593526071257	4.338619047012	3.86844265316937	3.78335905955841	4.00356392824649	3.92901610870103
57212	3.47183369114007	4.45898378565377	4.18586539510987	3.67240562561378	3.83782392128638	3.60483749434155
57470	6.02332619623951	5.392255627102	5.29328713103174	5.28657545140095	4.83364899817615	5.03283342290261
9731	4.8554086255037	4.59894488296334	4.66612596020276	4.88237543601934	4.80398875568843	4.65732907271522
1677	2.50114216721894	1.96666141905625	2.0986166809828	1.95153298493089	2.05116429193317	1.53093017845217
339448	3.36719424553588	4.07654921912742	4.03180752905059	4.1157339568456	4.12847527007949	3.81787642536489
261734	3.06663198848213	3.51481870122828	3.29468236192252	2.64854686337463	2.87495240963602	2.7048164412589
8514	5.54848926571667	5.12748598171638	4.98020779337026	4.80182402507532	4.59473398454493	4.62467936415404
26038	0.83201276496244	0.430801161195814	0.0802352168071825	0.318395604628084	0.747027209580203	0.52377238307233
6146	9.78658534654014	8.05036176018227	8.05095709221738	7.97800263804304	7.94315706997095	8.00784037034429
388591	3.61580692021969	3.59343475119267	3.43652703670715	3.45018841540732	3.52889872097988	3.64260092416528
23463	7.1914006823035	7.0101089836588	7.0834146012662	6.25511726852177	6.32215141648175	6.27475177196783
148645	1.73666294103251	0.991421430257449	0.200825670092755	-0.0653236997963563	-1.42366800566497	0.0487568359542998
387509	2.03874083821805	1.20678281730801	1.23113025962323	0.981833385965201	1.26522458031693	0.81588594571141
11332	7.32660843295104	5.98010556377372	5.72896994856069	6.42731287904707	6.64430461250683	6.35798007577403
8718	1.11655369569715	0.738173258455859	-0.357171475585516	0.6212011670724	0.473220425779619	0.257864885833477
57449	1.55803119955056	2.08021630235137	1.66766435750061	2.47049087409462	2.87495240963602	2.77450629211713
79707	3.70437980756736	4.20729057480754	4.72764203352359	4.64274425058862	4.20989360488268	4.49649687470742
3104	5.57222093718781	3.14891342672169	3.22528900581854	2.63169819427813	3.06198900803457	3.13396347500585
9903	2.59680427462546	4.34998582157635	4.39623608954376	5.37528388513897	5.30523330995429	5.34489997589579
148479	3.06663198848213	3.96269362215138	3.86844265316937	3.48812441061994	3.54691695306508	3.51607238542717
90326	5.0369211123407	3.57417870292802	3.34788974280653	2.99001528366632	3.43526905535232	3.1471602308427
55735	3.31188357551866	5.28974141142743	4.99696058947211	5.26761471736209	5.30523330995429	5.34776063532541
23261	6.22392663446923	4.54061589880506	4.27784625944503	4.19815316159996	4.15221026334132	4.27395210089383
9341	6.37324038834692	5.99103725593196	5.99598056215479	6.02124909429145	5.82787730473347	5.96585006300848
8863	0.00566408462862999	2.76327342707119	2.35402195465086	1.27010546256072	0.86662632541405	0.942393219127375
3604	1.35411397252493	0.870347067339585	0.0802352168071825	4.79427315328287	4.61195323689379	4.9673811084255
11315	8.96277369147041	7.20265939905486	7.16906129214804	6.98346109898524	7.0390261905225	6.92158674141995
54206	3.61580692021969	5.85803632138059	6.26508897845315	6.49990149647162	6.54246117685082	6.43935226729807
50651	3.42046245485551	2.33024495562476	2.37979860385341	0.551247499301539	0.86662632541405	0.81588594571141
473	4.55549126593333	5.83395222873192	5.80704231698074	5.34200683060713	5.42210651047646	5.14233061147536
2023	12.912328415489	11.259957501672	11.1730369028226	11.2511171149218	11.335279155022	11.1680579341983
80045	0.00566408462862999	1.77757960875713	2.35402195465086	2.00484621797382	1.8911134271487	2.17090787249077
9563	5.49982168009232	5.58254665919347	5.78550810393869	5.46362057487617	5.53473876841811	5.54510534948489
80176	5.57222093718781	5.28382684647484	5.24150657306339	5.92772215086321	6.1471725922538	6.03314852190397
84275	2.68651575606054	2.13380889277247	1.86307662353811	2.59739880506138	1.77361141779292	2.53449580276813
199953	4.37836504982727	4.07654921912742	3.96526248117457	3.00317533440824	2.98477937695806	3.2848754659185
5293	3.31188357551866	3.75606678303173	3.80326522163023	4.58264609136163	4.80398875568843	4.63408349302778
101929074	4.4050395682371	1.70861312734425	2.21774175164796	0.477728283927291	0.616609761140863	0.602530021748278
22883	6.2012763166878	7.07661869540621	7.28272713425583	7.60499540289603	7.76508494485036	7.56277536550334
56998	4.20704841893185	2.9240145394304	2.65778348987273	2.83673016698848	2.84613769675565	2.38655504718444
84328	4.37836504982727	4.20729057480754	4.33825524091869	4.27068596335851	3.96387958477181	4.31545896192005
64802	2.99820179859291	2.58235094782765	2.71964877285898	2.94979916280404	3.06198900803457	2.87310880176794
10277	4.50706331165529	5.46723918255873	5.68053318766584	5.44926831949101	5.25130854958753	5.34776063532541
23095	4.81619544561449	5.897304005028	5.9749946382545	6.42242291156425	6.27968254996416	6.32932076026929
5226	11.6416926019904	10.6644789822078	10.711346192463	10.1313594608324	10.3471827060901	10.1411455171305
378708	1.55803119955056	0.24846403700042	0.98465937172977	-0.589618437742689	-1.42366800566497	-0.335751379601987
1676	5.30112995860239	4.85971825622867	4.8933952739786	5.06916507124835	5.10695893146993	5.17168633545165
5195	4.91229960783902	3.85512073125956	3.92205717337206	3.864919281243	4.01655311657248	4.21876899323335
54897	1.73666294103251	2.69360278758275	2.47853260979596	2.96332948086497	3.03670881803515	3.12064488929113
23435	7.30906088279748	7.52821222829077	7.4899781464287	7.43332457308179	7.38539035247614	7.51585579761052
6723	8.15338615378021	5.70710442000593	5.60877829199158	5.11534731185629	5.06381101618618	4.94110333652688
5394	6.72513377630187	6.22200094372777	6.02689793945488	6.07209108842063	6.16186203053278	6.15574082525161
2475	5.22831485942465	6.27662940318189	6.3620324059736	6.39397933609035	6.37353765236119	6.40405763014599
29914	5.08720209908298	4.57976272985014	4.43977451032797	3.90052075182129	3.71570811887246	4.06037842725498
26232	4.96703201305278	2.76327342707119	2.90857851206586	1.97843585404089	2.24020905751135	1.85428558073382
93611	5.97962777854731	4.09016957448832	3.89549895683999	3.57000006450963	3.82311287325467	3.41058275037782
26270	3.97749694587829	2.23536766453638	2.67870140575836	3.25497059079196	3.56471292332103	3.37737076230661
10459	7.38472240117887	4.70011661619853	4.27784625944503	4.05384011898657	4.24342805325024	4.30372120991253
57085	8.07041335167328	5.42486978041848	5.32016183496774	5.86783078045672	6.36086166194428	5.95463477517706
4524	4.01261212838918	3.83907685357535	3.78408916077717	3.94893146972773	4.28696152725078	3.89029883066614
1185	3.47183369114007	4.64581325499846	4.37716688432203	4.92448783345313	4.96005442724395	4.90271342197817
90231	7.07579150720532	5.58735688544443	5.40420024776303	5.22331667347298	5.48887240816338	5.1257600206118
5351	8.37195637361357	6.75615354088042	6.85897332214055	7.9817470604779	8.13105681960581	7.92263145197442
9927	4.77588658109027	6.36331722607827	6.3908401949511	6.48356180294353	6.49220147844772	6.42723236017755
60672	6.54497548037677	3.6124371652843	3.43652703670715	3.54322116754772	3.51065260491918	3.56605895283286
943	-2.13479186939084	-2.13479186939084	-2.13479186939084	0.551247499301539	0.313990799424963	0.942393219127375
7133	-0.699426322539323	-0.498543523241792	-0.987940559651536	1.89617377030666	1.42962794130546	1.31404940358632
55187	4.08037793162661	5.40320913712573	5.40420024776303	4.98543758610909	4.92603820238267	4.81033595327035
9249	9.16358957110705	6.58874221374188	6.644476519909	6.77389458831246	6.92481749470211	6.76454265837122
7799	2.28838840265428	4.15640680237656	4.31839864422382	4.56943561978601	4.20989360488268	4.66652343553033
23254	1.35411397252493	2.18548175015025	1.58143187998829	2.45141429787002	2.55708157283471	2.66866706629028
200197	0.00566408462862999	-0.204463709196014	0.200825670092755	0.231604464149877	0.86662632541405	-0.861527643517789
55092	4.91229960783902	4.84372570915659	4.59638342771128	5.74002987158812	5.92407606052533	5.62745358443453
114827	-0.699426322539323	0.430801161195814	0.915850112113928	0.231604464149877	0.616609761140863	-0.0683836029008781
79180	8.03669348513365	6.92146151731408	6.60677342117504	7.94598943029392	8.09553685228021	7.96283605532418
842	3.19446297555481	3.45291112398124	3.84086922190603	3.96246988982267	4.10434325151639	4.19989538553417
23341	3.13196283818691	4.1692969823593	3.78408916077717	4.69233656061964	4.43942590146362	4.4757250671378
79814	4.55549126593333	3.72147756566176	3.91325864553472	2.1538952964692	2.59221130545465	2.29466580839453
84301	-0.699426322539323	1.8433990889732	1.96876277421631	2.22301676400852	2.52107503388311	2.55444414324022
6248	1.11655369569715	2.18548175015025	1.82605446339989	2.54437052390697	2.36732756645184	2.29466580839453
23207	6.86619979005907	5.70710442000593	5.5361352432864	6.10603378700311	6.16186203053278	6.224277218498
54751	5.95275895100232	4.92197248329561	4.85715277986974	5.0722903080018	5.08862475293437	5.09544471664316
440567	4.14510295799335	2.23536766453638	2.2738078478253	2.66520103277864	3.08683383387561	2.72255703592052
729614	2.77097376945171	1.63618353479924	1.82605446339989	0.751687717079971	1.57719845595751	1.3601123922821
23013	4.66989346202613	6.39658461680296	6.38766758950327	6.76233082250847	6.74334231115589	6.74079978877325
7709	5.32925721136816	3.72147756566176	3.92205717337206	3.93526479903612	4.15221026334132	4.02507234092252
348487	4.8554086255037	2.58235094782765	2.7594659529982	1.58217848923997	2.14878091705333	2.27074897671861
1969	6.94556911527264	7.39326091476594	7.05169420617794	8.2342077852606	8.33859524377822	8.2123715332245
128272	3.70437980756736	2.62039612964226	2.77896988898788	2.59739880506138	2.78672205242964	2.27074897671861
79363	0.83201276496244	0.991421430257449	1.48971562054378	0.812756518794295	0.747027209580203	0.602530021748278
54455	3.82780912019618	4.02074429605503	3.98218870717886	4.0475021475228	4.01655311657248	3.90591064726182
26099	7.82830144797548	6.99389719333553	7.00587339940766	6.73596839571071	6.84696518108445	6.73425606600097
55707	6.32516594710874	5.17938176943023	5.00939874506091	6.04052541723021	6.02715299383191	5.88544803596883
114819	0.83201276496244	2.28358610747668	1.96876277421631	1.31301071018181	2.19521912736336	1.91726414145031
55672	1.11655369569715	3.90220883993064	3.92205717337206	3.43083966346461	3.24970871714369	3.65188932785036
84809	4.20704841893185	4.04891656472507	3.9394948689809	3.38130109417546	3.63377963939463	2.96540119232148
11209	0.00566408462862999	0.430801161195814	0.915850112113928	-0.179632626696628	0.616609761140863	-0.664204033942442
9696	4.20704841893185	3.8709881492616	3.58795210733755	2.77668901497098	3.13527562388516	2.40864113692461
23400	6.77711217444261	5.04596483988699	5.19144156309305	4.93138858682054	5.06381101618618	4.85927006570449
6390	7.62207292083721	6.24044122541887	6.02485726708652	6.20331829695688	6.13233204707488	6.1703575476444
11240	2.28838840265428	2.18548175015025	2.1594084047893	-0.0653236997963563	0.473220425779619	-0.195882585610413
29943	3.13196283818691	2.02455581403757	1.89917245002144	0.400260434810452	-0.0694282400553576	0.748213515117377
51702	2.59680427462546	1.8433990889732	2.32777636244294	2.20034225985873	1.83355835329719	2.38655504718444
55920	7.21797133388929	6.96461859585373	6.92611508431268	6.88648010105125	6.88109980942634	6.86080474479933
55160	3.42046245485551	4.338619047012	4.30500743739306	3.93526479903612	4.42000448275909	4.06037842725498
127707	3.31188357551866	4.00644913890787	3.5543918872068	2.24534040553899	2.24020905751135	1.31404940358632
5081	0.00566408462862999	2.69360278758275	2.81720412317296	2.1059031067037	2.52107503388311	1.97760808241922
8659	5.08720209908298	4.68224164720435	4.75251922798754	4.00887822757748	4.12847527007949	3.95925879579542
126917	5.56040389779045	6.19704142838283	6.01461038182279	6.13172596618566	6.17640340807223	6.35656055110508
23352	8.00652791130714	7.85078489648216	7.89825583392709	8.78503717717909	8.73073261241242	8.67982563893359
23065	5.94369031124154	5.88953550698934	6.00014136184785	6.31702608800639	5.99797846479009	6.19915408674767
51154	7.94196071584863	5.93175369442198	5.64377266777804	5.56472193699023	5.51198785432348	5.7536076581428
100506730	0.00566408462862999	0.24846403700042	0.200825670092755	-0.179632626696628	0.134981428917564	0.352052370123623
8574	7.30552561484176	5.41408011004003	4.80102254682134	4.20386392641474	4.14039157670975	4.18717439835076
54896	5.5839419696904	3.9327681848043	3.62074935854845	4.12177976642537	4.18709627711511	4.08801410272563
832	8.47626315901908	7.15323206411909	7.09901703791036	7.40695507316099	7.38789162387215	7.3316181662561
440574	6.17826470903681	3.83907685357535	3.642207165613	4.15163451819576	3.92307268954524	3.87451622427769
255104	4.04689287760004	2.89326721409032	3.39920440407232	2.82195250824814	3.20501867830901	3.02380445089178
23252	0.477211538325507	2.69360278758275	2.83594785305853	2.69794347974709	2.55708157283471	2.85713596624314
55450	6.97257093247597	5.61588622868458	6.12541764316154	5.45167029922958	5.65175368299617	5.6344988941054
79594	5.84972350160348	5.36450239224157	5.21669122931053	4.9821182027789	5.07005457609767	4.94110333652688
163933	3.86671210265104	2.18548175015025	1.93438716923747	2.08129473926531	1.77361141779292	2.0912140262951
978	6.37997923666893	3.70386691882978	3.69449560282912	4.98543758610909	5.08862475293437	4.99318879694067
65018	3.25436755023097	4.43783305121292	4.14886560047396	3.95571656048292	4.16393291641914	4.09484109135681
100861548	1.73666294103251	1.39413204072524	1.23113025962323	1.27010546256072	1.83355835329719	1.71942765900775
1650	8.12558719179408	7.50297691089341	7.42337354467744	7.70955307991331	7.89032960883187	7.68657029368923
400745	4.43122983170309	3.36600530601808	3.07560717612643	3.77571066523349	3.88107788194139	3.7502995174663
50809	5.57222093718781	7.10708418352013	7.15420209536142	6.79580269506065	6.59968619959082	6.78790110243879
8672	4.45695310971381	6.45565119555076	6.46496194598068	6.62009103483398	6.45212860117478	6.58950052202244
1889	7.16042264580391	7.77058155657459	7.8477784584353	7.67296451315126	7.81612333439907	7.72117668317265
84224	0.00566408462862999	3.59343475119267	3.52003235277578	2.94979916280404	2.72475395081174	2.6502469343156
5909	7.33009247581422	6.53248707002312	6.77161575767882	3.45018841540732	3.49217276668174	3.3202597548457
84196	4.29524817239942	5.03191862248722	5.04608245975938	5.3928893669104	5.23473009049395	5.30718582523519
3339	4.55549126593333	7.4082902231908	7.27673718398645	7.41559351990069	7.50542724313428	7.47588265120318
29092	4.43122983170309	3.14891342672169	3.72498253101409	3.11650693609824	3.18214357214157	2.99489833691223
998	7.09639668369045	7.20891552086757	7.26641048046429	7.61360170072244	7.35119175048689	7.51139776905632
54361	0.477211538325507	-1.36683651948301	0.0802352168071825	0.477728283927291	1.17541804473199	0.81588594571141
9923	4.20704841893185	5.27788793394198	5.2693539520126	5.3828554140573	5.49352522157154	5.3732544784396
2048	7.47246376706936	6.69729747758176	6.52539189897758	7.72204347204585	7.72311110280228	7.80057699377036
23028	7.03367669147162	6.53995029617142	6.36848403228351	6.58769692143378	6.44253569486925	6.55278322174649
7798	4.77588658109027	6.03395406299076	6.0471474601002	6.79011953278043	6.48053044043803	6.59673316250344
3352	5.79025792583082	4.86764853719508	4.7023283297551	4.30297107997382	4.41019484182135	4.21876899323335
100996511	-2.13479186939084	0.592657635100857	0.200825670092755	-0.439633897430385	0.134981428917564	0.257864885833477
10236	5.73875951682497	7.9844259109679	7.9868830572638	7.90363207129703	8.05204074901639	8.1742030104428
80818	1.11655369569715	3.34343550054962	3.29468236192252	3.66414405174752	3.33513856770774	3.51607238542717
148898	1.73666294103251	0.870347067339585	0.915850112113928	-0.439633897430385	-0.0694282400553576	0.352052370123623
55616	2.68651575606054	2.79688636329351	2.71964877285898	2.68166514186894	3.31425066767171	2.31819260673934
1870	4.23705146839205	3.8709881492616	3.75483852155437	1.68375283974251	1.71106516722637	1.68364710210484
3399	7.8791325283872	6.61724444392374	6.44220532734396	6.28370994292745	6.57575204865688	6.28970486068029
6135	11.6754663659056	9.01891802033306	8.7656977276801	8.99227746295533	9.18326399820899	8.99333937230221
6924	4.60234626283891	5.01773430410049	4.82467609835064	5.73214764674195	5.52568141022441	5.50722541142425
57095	5.15162840845393	4.23207491093923	4.26407147391074	4.26523416374433	4.19853997067699	4.39505331155115
11313	7.52204721469932	5.43023450542068	5.44139550999979	5.68392793860636	5.98482018997638	5.83128967289869
2582	6.60947425220767	5.40320913712573	5.18414545424602	5.66748977998713	5.94800361948963	5.70312199627019
3155	5.70695434372371	3.97742673878596	3.85930993955668	3.97588244401511	4.14039157670975	3.93663642219311
2517	4.48222576412212	3.72147756566176	3.75483852155437	3.96919175371626	3.06198900803457	3.35479692570983
55629	4.75530179211891	5.07365354838669	5.17313163638315	5.63615411407115	5.54821907220805	5.76221022508515
10772	5.1827938232768	6.47134923367156	6.55397603597968	6.26744072518608	6.27698627402635	6.37209902755031
127294	4.14510295799335	4.37245417684246	4.54034298347852	4.26523416374433	4.20989360488268	4.0322030183624
58985	2.92636348943196	2.46179779113792	2.63655781330498	3.25497059079196	3.56471292332103	3.18604131014632
163702	0.00566408462862999	1.96666141905625	2.32777636244294	2.79193518162297	2.59221130545465	2.95042333288032
90529	3.06663198848213	3.1226449970557	2.89076075919739	4.03474205705311	3.92307268954524	3.98153190585425
57185	3.86671210265104	3.97742673878596	4.36431259641233	4.51534978964149	4.28696152725078	4.44933254234166
11123	3.70437980756736	3.57417870292802	3.65281756225277	3.61355574133764	3.473453140797	3.80960040095023
100506985	-2.13479186939084	0.870347067339585	1.28668830240851	0.318395604628084	0.134981428917564	0.677209879430799
10250	4.66989346202613	6.14904557859203	6.22831796073763	5.98190613315545	6.1143195020994	6.21333964103266
25932	2.99820179859291	5.89342498489343	6.21942306561422	7.16421617164727	7.11194664445293	7.35810584275436
864	2.77097376945171	3.04084193344547	2.99450872257671	2.85135799028506	2.6265059213206	2.631588571653
25949	5.44945486361048	4.76948082421213	4.99279059287829	5.42990714051623	5.45587565384043	5.58201609111891
57035	2.8507597074116	4.51054253467353	4.51148472191379	4.15163451819576	4.31877067795287	4.26792385081709
23585	3.06663198848213	5.07365354838669	4.95041398389386	5.0878157406397	5.52568141022441	5.37885911409222
55219	4.64772727652347	4.04891656472507	4.06396332749216	4.60007396505159	4.71913148874575	4.67565957311845
26119	5.28685798125539	4.53066093607771	4.54604600653084	3.80606392493414	3.86680350178139	4.01070437455917
57190	7.28771815005736	6.66353145380178	6.61086049232885	5.89279375785319	5.88919039404397	5.76862865383228
56181	5.19812764760714	3.80644370791371	3.8127585094923	3.79096711993905	3.6834928594048	3.50586382751765
646471	-2.13479186939084	0.738173258455859	0.31210926970521	0.551247499301539	0.313990799424963	0.0487568359542998
79000	3.25436755023097	2.89326721409032	2.61501518462529	2.13009875381524	2.24020905751135	2.00685920198766
164091	3.31188357551866	2.79688636329351	2.71964877285898	1.27010546256072	1.83355835329719	1.64695652737775
3925	7.319615003759	7.14346674265356	6.99131604405513	6.14514471189351	5.65591047394477	5.98802242178643
5051	2.8507597074116	4.06279904865864	4.13379583539628	4.14571278787122	4.15221026334132	4.32710198588608
149420	0.477211538325507	2.08021630235137	2.7396947236904	2.31031070693646	2.24020905751135	2.34134188914374
51042	7.77305622502544	4.31561324635508	3.82218973733529	3.5067247736396	3.83782392128638	3.16023736545672
64793	2.8507597074116	4.81119874184578	4.91559303113502	4.65112892544208	4.5418076605665	4.48614835445228
83442	8.56320921504114	5.45149611375382	5.42291774562199	6.84779306213429	7.01980214008069	6.98451355446754
91544	6.13111019403191	3.55466215804116	3.46088294992909	2.82195250824814	3.06198900803457	3.1471602308427
79947	5.21330020741018	4.55050264023307	4.16377957921285	4.8572299519025	4.6624111814386	4.84314241334603
3151	6.82234352729409	6.93473347725183	6.74210850862639	5.73609414226658	5.80559985221999	5.87952986723473
6195	6.50237671857673	5.00340914214991	5.01763167034502	4.56500511056249	4.57730672707996	4.55212375260262
8289	4.57910897213912	6.54490441724976	6.38289556131098	6.05481549738844	6.14421667089419	6.20547600374184
55650	3.86671210265104	3.82285254725476	4.02365533185993	3.26593107140991	3.22753673496466	3.06610586407861
84243	5.16729526949525	4.98165111426333	4.8386842911217	6.06269369259646	6.08378963553764	6.12271906897855
2810	8.72941438105032	6.78784276938955	6.55256020002013	7.03242250280758	7.28295221015804	7.24297277987075
54707	5.41049116247218	3.94780849400467	3.75483852155437	3.76802150702513	4.09212416311552	3.70639790537044
63906	5.1827938232768	3.68603864360337	3.0912938186515	3.31951817722735	3.6834928594048	3.47479744652697
10726	9.9891351665137	7.05420872720699	6.93266054957551	7.63436694445477	7.83182433566009	7.80474690260298
388610	7.85997888587109	6.77735684381173	6.55539048382446	6.35729741695997	6.19651820408715	6.39302170932936
6548	4.48222576412212	4.37245417684246	4.48797514940791	5.19778798873249	5.18956626825747	5.20045662643189
23038	4.14510295799335	4.37245417684246	4.655613346836	4.48752699935569	4.58604667005832	4.52204800298154
84065	7.11267152334937	4.56032208904141	4.66087922889673	4.3500832278657	4.46807644084087	4.44933254234166
9064	5.19812764760714	3.70386691882978	3.77440469369224	3.04195019717736	3.6834928594048	3.03804318141331
2827	0.83201276496244	0.430801161195814	-0.987940559651536	1.22588501432107	1.50529921482332	0.748213515117377
10163	5.75957998933698	6.36891533674567	6.43761060965594	7.09905785977105	7.0844533873466	7.05008871490232
27245	2.59680427462546	3.64970721622569	3.8127585094923	3.62211127492823	3.473453140797	3.80127662705002
2537	5.97072698782575	2.50311162922561	3.02749714621606	7.64595014998337	7.89999995081286	7.4198958069421
199870	2.77097376945171	2.41926589986242	2.65778348987273	2.72995928675971	2.52107503388311	2.29466580839453
23673	3.06663198848213	4.00644913890787	4.08761840157621	4.82794513138113	4.89120052711828	4.92586973610773
5511	4.37836504982727	5.3532498629946	5.12821578348371	4.96203990216363	4.91913764224424	4.98586215930435
9473	0.477211538325507	0.592657635100857	-0.357171475585516	3.82841699471978	4.39037316066516	3.87451622427769
6118	5.81035336040985	5.41408011004003	5.17313163638315	5.13640332307171	4.77370590837412	4.95617776269945
27293	3.61580692021969	2.02455581403757	2.03515021888187	0.477728283927291	0.616609761140863	0.352052370123623
55113	2.77097376945171	2.9240145394304	2.85445118133916	2.82195250824814	3.24970871714369	2.95042333288032
2140	3.52143843020964	4.02074429605503	3.95672431171342	4.82794513138113	4.48686550884434	4.68473821828823
5724	0.83201276496244	-0.868329472642944	-0.196179041735718	1.89617377030666	2.10079807245699	2.14482935345871
22826	7.35766600409542	6.34355098375877	6.30431496547353	6.72310148814802	6.77998686552874	6.66254472564869
